customer_id,recency_days,frequency,lifetime_value,first_purchase,country,avg_order_value,cluster,segment
15472,113,1,371.56,2011-08-18 15:17:00,United Kingdom,371.56,3,Inactive
15473,14,8,2046.0,2010-09-21 09:14:00,United Kingdom,255.75,1,Premium
15474,596,1,150.35,2010-04-23 11:14:00,United Kingdom,150.35,3,Inactive
15475,77,1,454.11,2011-09-23 15:20:00,United Kingdom,454.11,3,Inactive
15476,380,4,2209.98,2010-09-23 14:00:00,United Kingdom,552.495,0,Regular
15477,650,1,368.4,2010-02-28 10:37:00,United Kingdom,368.4,3,Inactive
15478,40,3,1940.98,2010-05-13 18:49:00,United Kingdom,646.9933333333333,2,Occasional
15479,733,1,147.4,2009-12-06 15:08:00,United Kingdom,147.4,3,Inactive
15480,116,3,3592.25,2010-02-01 14:52:00,Malta,1197.4166666666667,0,Regular
15481,401,1,1993.34,2010-11-03 14:52:00,Norway,1993.34,0,Regular
15482,16,18,14377.36,2009-12-02 16:59:00,United Kingdom,798.7422222222223,1,Premium
15483,161,10,810.68,2010-01-24 15:42:00,United Kingdom,81.068,0,Regular
15484,1,6,4652.1,2009-12-05 15:18:00,United Kingdom,775.35,1,Premium
15485,30,7,4810.92,2009-12-01 17:31:00,United Kingdom,687.2742857142857,1,Premium
15486,527,1,102.0,2010-06-30 13:15:00,United Kingdom,102.0,3,Inactive
15487,680,1,231.32,2010-01-29 12:07:00,United Kingdom,231.32,3,Inactive
15488,93,5,431.92,2010-05-05 13:03:00,United Kingdom,86.384,0,Regular
15489,23,8,2419.61,2010-01-15 16:58:00,United Kingdom,302.45125,1,Premium
15490,430,1,210.85,2010-10-05 13:11:00,United Kingdom,210.85,3,Inactive
15491,95,6,3100.09,2011-04-18 10:04:00,United Kingdom,516.6816666666667,0,Regular
15492,28,2,659.4599999999999,2011-09-26 14:02:00,United Kingdom,329.73,2,Occasional
15493,33,9,4113.19,2010-02-23 11:14:00,United Kingdom,457.0211111111111,1,Premium
15494,21,5,3702.6,2009-12-10 20:16:00,United Kingdom,740.52,1,Premium
15495,379,1,246.5,2010-11-25 13:46:00,United Kingdom,246.5,3,Inactive
15496,631,1,146.14,2010-03-18 13:16:00,United Kingdom,146.14,3,Inactive
15497,18,9,8657.39,2009-12-18 15:08:00,United Kingdom,961.9322222222222,1,Premium
15498,3,44,24972.86,2009-12-16 17:27:00,United Kingdom,567.565,1,Premium
15499,724,1,158.65,2009-12-16 12:17:00,United Kingdom,158.65,3,Inactive
15500,8,4,1131.56,2011-09-19 13:47:00,United Kingdom,282.89,2,Occasional
15501,405,2,399.95,2010-10-20 12:47:00,United Kingdom,199.975,3,Inactive
15502,16,12,9542.92,2010-06-03 11:12:00,United Kingdom,795.2433333333333,1,Premium
15503,363,2,257.3,2009-12-13 11:34:00,United Kingdom,128.65,3,Inactive
15504,81,4,391.45,2010-02-12 12:34:00,United Kingdom,97.8625,2,Occasional
15505,53,5,3610.96,2011-07-07 13:33:00,United Kingdom,722.192,0,Regular
15506,23,6,2030.33,2010-08-19 12:38:00,United Kingdom,338.3883333333333,2,Occasional
15507,172,1,475.86,2011-06-21 11:19:00,United Kingdom,475.86,3,Inactive
15508,189,6,1000.27,2011-04-18 15:31:00,United Kingdom,166.71166666666667,0,Regular
15509,380,1,152.41,2010-11-24 14:48:00,United Kingdom,152.41,3,Inactive
15510,331,1,250.0,2011-01-13 12:10:00,United Kingdom,250.0,3,Inactive
15511,12,5,900.53,2011-09-15 15:05:00,United Kingdom,180.106,2,Occasional
15512,156,4,331.58,2010-02-01 13:23:00,United Kingdom,82.895,3,Inactive
15513,33,35,26437.05,2010-01-13 14:59:00,United Kingdom,755.3442857142857,1,Premium
15514,12,18,6388.28,2009-12-04 16:37:00,United Kingdom,354.90444444444444,1,Premium
15515,387,1,171.81,2010-11-17 13:39:00,United Kingdom,171.81,3,Inactive
15516,45,3,62.43,2011-10-24 11:33:00,United Kingdom,20.81,3,Inactive
15517,233,1,267.03,2011-04-20 14:02:00,United Kingdom,267.03,3,Inactive
15518,64,15,4189.99,2009-12-20 12:21:00,United Kingdom,279.3326666666666,1,Premium
15519,383,2,344.61,2010-09-19 13:57:00,United Kingdom,172.305,3,Inactive
15520,2,1,343.5,2011-12-08 10:58:00,United Kingdom,343.5,2,Occasional
15521,40,16,7087.64,2010-01-05 10:19:00,United Kingdom,442.9775,1,Premium
15522,33,2,397.99,2011-09-13 12:26:00,United Kingdom,198.995,2,Occasional
15523,84,16,17259.19,2009-12-02 15:16:00,United Kingdom,1078.699375,1,Premium
15524,25,2,591.4,2010-04-12 09:19:00,United Kingdom,295.7,2,Occasional
15525,2,4,887.72,2010-11-22 12:10:00,United Kingdom,221.93,2,Occasional
15526,33,2,148.44,2011-11-06 15:01:00,United Kingdom,74.22,2,Occasional
15527,19,23,5554.04,2009-12-15 17:31:00,United Kingdom,241.48,1,Premium
15528,254,1,229.33,2011-03-30 16:14:00,United Kingdom,229.33,3,Inactive
15529,23,12,4781.11,2010-11-10 14:26:00,United Kingdom,398.4258333333333,1,Premium
15530,22,5,1808.68,2010-07-15 11:10:00,United Kingdom,361.736,2,Occasional
15531,8,2,1972.39,2011-11-09 17:47:00,United Kingdom,986.195,2,Occasional
15532,25,10,3717.2,2010-06-08 14:52:00,United Kingdom,371.72,1,Premium
15533,19,3,807.57,2011-09-11 15:41:00,United Kingdom,269.19,2,Occasional
15534,726,1,162.25,2009-12-14 12:48:00,United Kingdom,162.25,3,Inactive
15535,173,6,1044.37,2010-09-16 20:04:00,United Kingdom,174.0616666666667,0,Regular
15536,409,1,259.09,2010-10-26 16:31:00,United Kingdom,259.09,3,Inactive
15537,163,1,110.92,2011-06-29 13:10:00,United Kingdom,110.92,3,Inactive
15538,538,6,3358.4,2010-02-14 12:38:00,United Kingdom,559.7333333333332,0,Regular
15539,7,1,538.46,2011-12-02 13:36:00,United Kingdom,538.46,2,Occasional
15540,11,2,460.68,2010-11-29 11:10:00,United Kingdom,230.34,2,Occasional
15541,114,1,85.13000000000001,2011-08-17 14:58:00,United Kingdom,85.13000000000001,3,Inactive
15542,512,3,855.71,2009-12-02 11:53:00,United Kingdom,285.2366666666667,0,Regular
15543,288,2,242.26,2010-09-06 11:28:00,United Kingdom,121.13,3,Inactive
15544,9,20,7807.89,2010-01-28 14:39:00,United Kingdom,390.3945,1,Premium
15545,54,2,288.97,2010-12-03 17:28:00,United Kingdom,144.485,2,Occasional
15546,607,2,1079.1,2010-04-12 11:45:00,United Kingdom,539.5500000000001,0,Regular
15547,7,26,10002.65,2009-12-06 13:40:00,United Kingdom,384.71730769230766,1,Premium
15548,596,1,158.09,2010-04-23 12:20:00,United Kingdom,158.09,3,Inactive
15549,77,8,2330.41,2010-01-11 13:16:00,United Kingdom,291.30125,0,Regular
15550,4,12,2211.05,2009-12-03 15:15:00,United Kingdom,184.2541666666667,1,Premium
15551,37,7,1679.81,2010-06-07 15:05:00,United Kingdom,239.97285714285712,0,Regular
15552,217,2,252.52,2010-03-26 16:17:00,United Kingdom,126.26,3,Inactive
15553,60,1,428.93,2011-10-10 14:02:00,United Kingdom,428.93,2,Occasional
15554,278,1,217.2,2011-03-07 09:00:00,United Kingdom,217.2,3,Inactive
15555,12,36,11233.78,2009-12-06 11:58:00,United Kingdom,312.0494444444445,1,Premium
15556,24,1,279.77,2011-11-15 16:08:00,United Kingdom,279.77,2,Occasional
15557,29,1,468.91,2011-11-11 12:46:00,United Kingdom,468.91,2,Occasional
15558,639,1,202.68,2010-03-10 15:25:00,United Kingdom,202.68,3,Inactive
15559,568,1,1109.4,2010-05-20 14:06:00,United Kingdom,1109.4,3,Inactive
15560,398,2,153.52,2010-11-07 10:14:00,United Kingdom,76.76,3,Inactive
15561,12,8,1934.39,2010-02-14 12:22:00,United Kingdom,241.79875,1,Premium
15562,352,3,671.4300000000001,2009-12-13 15:17:00,United Kingdom,223.81000000000003,0,Regular
15563,22,6,2820.46,2010-01-28 11:36:00,United Kingdom,470.07666666666665,1,Premium
15564,463,2,70.74000000000001,2010-02-01 15:58:00,United Kingdom,35.370000000000005,3,Inactive
15565,50,2,173.16,2011-09-30 10:44:00,United Kingdom,86.58,2,Occasional
15566,393,2,227.87,2009-12-15 14:53:00,United Kingdom,113.935,3,Inactive
15567,19,1,186.01,2011-11-21 10:48:00,United Kingdom,186.01,2,Occasional
15568,3,3,758.29,2011-09-27 14:37:00,United Kingdom,252.7633333333333,2,Occasional
15569,104,10,3583.45,2010-02-28 10:55:00,United Kingdom,358.345,0,Regular
15570,7,25,8736.49,2010-03-28 14:04:00,United Kingdom,349.4596,1,Premium
15571,12,14,3892.35,2009-12-06 12:10:00,United Kingdom,278.025,1,Premium
15572,5,10,3965.2,2010-04-14 14:38:00,United Kingdom,396.52,1,Premium
15573,32,5,1180.47,2009-12-10 14:19:00,United Kingdom,236.094,2,Occasional
15574,178,6,1101.44,2010-09-01 14:37:00,United Kingdom,183.57333333333332,0,Regular
15575,620,1,30.1,2010-03-30 12:50:00,United Kingdom,30.1,3,Inactive
15576,38,1,921.37,2011-11-02 12:03:00,United Kingdom,921.37,2,Occasional
15577,151,5,396.03,2009-12-13 16:17:00,United Kingdom,79.206,0,Regular
15578,162,1,127.1,2011-06-30 13:03:00,United Kingdom,127.1,3,Inactive
15579,69,5,1250.63,2010-10-03 14:37:00,United Kingdom,250.12600000000003,0,Regular
15580,377,8,1375.39,2010-02-07 11:21:00,United Kingdom,171.92375,0,Regular
15581,156,34,4505.16,2009-12-02 12:19:00,United Kingdom,132.50470588235294,1,Premium
15582,25,3,682.9100000000001,2011-05-03 13:36:00,United Kingdom,227.63666666666668,2,Occasional
15583,376,1,95.96,2010-11-28 15:04:00,United Kingdom,95.96,3,Inactive
15584,24,6,1268.2,2010-02-07 12:16:00,United Kingdom,211.36666666666667,2,Occasional
15585,177,1,455.3,2011-06-16 08:38:00,United Kingdom,455.3,3,Inactive
15586,593,3,1139.1,2010-01-08 10:02:00,United Kingdom,379.7,0,Regular
15587,50,7,1522.0800000000002,2010-08-05 08:44:00,United Kingdom,217.44000000000003,0,Regular
15588,678,1,579.6,2010-01-31 12:19:00,United Kingdom,579.6,3,Inactive
15589,256,3,478.53,2011-02-02 10:46:00,United Kingdom,159.51000000000002,3,Inactive
15590,382,5,1496.6,2010-04-12 10:09:00,United Kingdom,299.32,0,Regular
15591,583,3,217.9,2010-02-04 09:20:00,United Kingdom,72.63333333333334,3,Inactive
15592,47,1,388.58,2011-10-24 08:59:00,United Kingdom,388.58,2,Occasional
15593,71,1,199.8,2011-09-30 11:46:00,United Kingdom,199.8,3,Inactive
15594,16,5,1771.78,2011-04-19 10:08:00,United Kingdom,354.356,2,Occasional
15595,488,1,357.6,2010-08-09 12:27:00,United Kingdom,357.6,3,Inactive
15596,101,9,2727.72,2010-07-28 11:46:00,United Kingdom,303.08,0,Regular
15597,35,2,563.37,2010-05-13 13:10:00,United Kingdom,281.685,2,Occasional
15598,53,2,548.02,2010-10-08 09:20:00,United Kingdom,274.01,2,Occasional
15599,27,3,1250.06,2010-09-20 10:15:00,United Kingdom,416.68666666666667,2,Occasional
15600,428,4,1199.31,2010-04-25 11:50:00,United Kingdom,299.8275,0,Regular
15601,11,30,14191.74,2009-12-01 14:53:00,United Kingdom,473.058,1,Premium
15602,8,16,3137.96,2009-12-02 09:35:00,United Kingdom,196.1225,1,Premium
15603,79,2,88.48,2010-03-01 16:02:00,United Kingdom,44.24,3,Inactive
15604,52,1,216.39,2011-10-18 14:47:00,United Kingdom,216.39,3,Inactive
15605,36,9,1741.95,2010-01-14 14:03:00,United Kingdom,193.55,1,Premium
15606,61,17,5230.99,2010-03-02 14:48:00,United Kingdom,307.70529411764704,1,Premium
15607,337,9,1708.97,2010-01-08 12:16:00,United Kingdom,189.8855555555556,0,Regular
15608,28,5,1785.98,2010-10-20 10:10:00,United Kingdom,357.196,2,Occasional
15609,184,1,298.48,2011-06-08 13:00:00,United Kingdom,298.48,3,Inactive
15610,52,1,112.46,2011-10-19 10:36:00,United Kingdom,112.46,3,Inactive
15611,10,24,2976.28,2010-01-25 14:50:00,United Kingdom,124.01166666666668,1,Premium
15612,36,2,195.15,2011-10-09 12:49:00,United Kingdom,97.575,2,Occasional
15613,610,1,433.72,2010-04-08 12:51:00,United Kingdom,433.72,3,Inactive
15614,438,4,3147.36,2010-03-23 11:13:00,United Kingdom,786.84,0,Regular
15615,10,47,21373.97,2009-12-02 15:28:00,United Kingdom,454.7653191489362,1,Premium
15616,438,1,317.11,2010-09-27 13:10:00,United Kingdom,317.11,3,Inactive
15617,396,3,828.5500000000001,2010-07-20 13:16:00,United Kingdom,276.18333333333334,0,Regular
15618,33,4,776.85,2011-07-26 10:13:00,United Kingdom,194.2125,2,Occasional
15619,11,1,336.40000000000003,2011-11-29 08:14:00,United Kingdom,336.40000000000003,2,Occasional
15620,57,4,1942.36,2010-10-26 11:32:00,United Kingdom,485.59,0,Regular
15621,4,4,1293.03,2011-11-18 11:49:00,United Kingdom,323.2575,2,Occasional
15622,43,17,7852.61,2010-03-04 10:29:00,United Kingdom,461.9182352941176,1,Premium
15623,141,8,2437.05,2009-12-10 14:46:00,United Kingdom,304.63125,0,Regular
15624,117,4,588.13,2011-03-28 13:32:00,United Kingdom,147.0325,0,Regular
15625,104,9,3236.4,2010-06-15 15:23:00,United Kingdom,359.6,0,Regular
15626,75,3,1067.52,2010-10-14 17:16:00,United Kingdom,355.84,0,Regular
15627,457,2,566.9,2010-07-05 11:56:00,United Kingdom,283.45,3,Inactive
15628,5,17,5333.08,2009-12-13 13:39:00,United Kingdom,313.7105882352941,1,Premium
15629,450,4,2240.9,2010-06-25 11:39:00,United Kingdom,560.225,0,Regular
15630,45,3,1481.4,2010-03-05 14:30:00,United Kingdom,493.8,2,Occasional
15631,642,1,596.67,2010-03-07 14:52:00,United Kingdom,596.67,3,Inactive
15632,16,8,3285.31,2011-03-10 08:29:00,United Kingdom,410.66375,1,Premium
15633,509,13,4335.96,2009-12-08 17:51:00,United Kingdom,333.5353846153846,0,Regular
15634,17,2,554.65,2010-11-21 15:30:00,United Kingdom,277.325,2,Occasional
15635,396,1,100.35,2010-11-09 08:58:00,United Kingdom,100.35,3,Inactive
15636,90,4,1444.58,2010-05-19 11:37:00,United Kingdom,361.145,0,Regular
15637,53,5,797.59,2009-12-15 17:54:00,United Kingdom,159.518,2,Occasional
15638,379,6,2265.2,2010-04-08 14:37:00,United Kingdom,377.5333333333333,0,Regular
15639,134,3,1065.08,2010-04-13 13:11:00,United Kingdom,355.02666666666664,0,Regular
15640,4,29,23459.51,2009-12-14 16:36:00,United Kingdom,808.9486206896552,1,Premium
15641,105,12,5345.55,2009-12-06 15:31:00,United Kingdom,445.4625,1,Premium
15642,730,1,105.78000000000002,2009-12-10 11:51:00,United Kingdom,105.78000000000002,3,Inactive
15643,192,3,664.0,2011-03-02 14:34:00,United Kingdom,221.33333333333331,0,Regular
15644,166,4,803.54,2011-03-23 15:37:00,United Kingdom,200.885,0,Regular
15645,19,3,1054.75,2010-10-10 12:51:00,United Kingdom,351.5833333333333,2,Occasional
15646,158,5,784.8100000000001,2010-10-25 13:06:00,United Kingdom,156.96200000000002,0,Regular
15647,415,1,169.0,2010-10-20 15:09:00,United Kingdom,169.0,3,Inactive
15648,204,2,639.5,2011-03-17 18:59:00,United Kingdom,319.75,3,Inactive
15649,336,4,1660.35,2010-11-17 16:22:00,United Kingdom,415.0875,0,Regular
15650,522,2,553.88,2010-03-21 11:46:00,United Kingdom,276.94,3,Inactive
15651,37,5,1259.06,2010-04-22 13:26:00,United Kingdom,251.812,2,Occasional
15652,91,5,1405.94,2010-08-11 16:58:00,United Kingdom,281.188,0,Regular
15653,93,2,877.4399999999999,2011-08-16 09:50:00,United Kingdom,438.72,0,Regular
15654,9,2,922.53,2011-11-13 15:15:00,United Kingdom,461.265,2,Occasional
15655,243,1,560.67,2011-04-10 15:25:00,United Kingdom,560.67,3,Inactive
15656,45,4,748.5,2011-02-28 15:32:00,United Kingdom,187.125,2,Occasional
15657,23,1,30.0,2011-11-17 12:19:00,United Kingdom,30.0,3,Inactive
15658,190,8,2117.27,2009-12-03 11:19:00,United Kingdom,264.65875,0,Regular
15659,44,3,532.49,2010-02-24 13:32:00,United Kingdom,177.49666666666667,2,Occasional
15660,25,15,2603.69,2010-02-05 16:01:00,United Kingdom,173.57933333333332,1,Premium
15661,317,8,1215.95,2010-05-10 07:59:00,United Kingdom,151.99375,0,Regular
15662,661,2,283.73,2009-12-01 13:49:00,United Kingdom,141.865,3,Inactive
15663,106,1,138.14,2011-08-25 15:50:00,United Kingdom,138.14,3,Inactive
15664,51,4,1231.53,2010-02-28 12:50:00,United Kingdom,307.8825,0,Regular
15665,168,5,3987.07,2010-03-14 15:07:00,United Kingdom,797.414,0,Regular
15666,472,2,632.9399999999999,2010-08-01 15:41:00,United Kingdom,316.47,3,Inactive
15667,40,1,301.32,2011-10-31 10:56:00,United Kingdom,301.32,2,Occasional
15668,218,1,76.32000000000001,2011-05-06 10:39:00,United Kingdom,76.32000000000001,3,Inactive
15669,40,4,684.34,2011-03-21 09:13:00,United Kingdom,171.085,2,Occasional
15670,297,2,325.2,2010-06-01 15:34:00,United Kingdom,162.6,3,Inactive
15671,19,7,2657.13,2011-03-14 09:37:00,United Kingdom,379.59,1,Premium
15672,725,1,45.3,2009-12-14 16:52:00,United Kingdom,45.3,3,Inactive
15673,88,9,6204.32,2010-02-22 14:28:00,United Kingdom,689.3688888888888,1,Premium
15674,73,12,6613.52,2009-12-08 17:08:00,United Kingdom,551.1266666666667,1,Premium
15675,81,4,542.04,2010-10-31 14:14:00,United Kingdom,135.51,0,Regular
15676,19,3,3435.76,2011-03-01 10:19:00,United Kingdom,1145.253333333333,2,Occasional
15677,49,3,1305.63,2010-09-02 12:08:00,United Kingdom,435.21,2,Occasional
15678,53,3,1825.94,2010-07-05 12:49:00,United Kingdom,608.6466666666666,0,Regular
15679,24,4,781.28,2011-06-10 08:24:00,United Kingdom,195.32,2,Occasional
15680,9,10,4028.69,2009-12-02 12:15:00,United Kingdom,402.869,1,Premium
15681,25,14,2989.7,2010-05-24 14:18:00,United Kingdom,213.55,1,Premium
15682,599,2,318.24,2010-01-21 14:37:00,United Kingdom,159.12,3,Inactive
15683,117,2,524.54,2010-08-23 12:01:00,United Kingdom,262.27,3,Inactive
15684,547,3,173.95,2009-12-04 16:13:00,United Kingdom,57.98333333333333,3,Inactive
15685,450,1,55.98,2010-09-15 13:43:00,United Kingdom,55.98,3,Inactive
15686,420,1,90.0,2010-10-15 13:50:00,United Kingdom,90.0,3,Inactive
15687,9,9,2993.1,2011-01-13 15:13:00,United Kingdom,332.56666666666666,1,Premium
15688,419,1,190.57,2010-10-17 12:06:00,United Kingdom,190.57,3,Inactive
15689,120,3,521.03,2010-04-01 09:53:00,United Kingdom,173.67666666666665,0,Regular
15690,4,2,239.76,2011-08-31 11:40:00,United Kingdom,119.88,2,Occasional
15691,252,4,571.3,2009-12-06 16:01:00,United Kingdom,142.825,0,Regular
15692,28,1,191.04,2011-11-11 14:12:00,United Kingdom,191.04,2,Occasional
15693,659,1,37.5,2010-02-18 14:37:00,United Kingdom,37.5,3,Inactive
15694,1,23,9963.48,2009-12-07 15:43:00,United Kingdom,433.1947826086956,1,Premium
15695,267,4,1131.04,2010-01-27 10:56:00,United Kingdom,282.76,0,Regular
15696,33,13,3881.22,2010-01-24 14:36:00,United Kingdom,298.55538461538464,1,Premium
15697,690,1,246.75,2010-01-19 09:10:00,United Kingdom,246.75,3,Inactive
15698,624,1,46.2,2010-03-25 17:38:00,United Kingdom,46.2,3,Inactive
15699,18,1,309.65,2011-11-22 08:26:00,United Kingdom,309.65,2,Occasional
15700,172,2,696.68,2011-06-19 15:36:00,United Kingdom,348.34,3,Inactive
15701,2,4,1529.0,2011-08-21 12:36:00,United Kingdom,382.25,2,Occasional
15702,476,1,112.57,2010-08-20 14:50:00,Nigeria,112.57,3,Inactive
15703,265,1,211.5,2011-03-20 10:51:00,United Kingdom,211.5,3,Inactive
15704,140,6,3734.66,2010-05-05 14:51:00,United Kingdom,622.4433333333334,0,Regular
15705,201,1,143.1,2011-05-22 15:37:00,United Kingdom,143.1,3,Inactive
15706,64,4,1060.56,2011-08-15 14:32:00,United Kingdom,265.14,0,Regular
15707,35,4,916.98,2011-09-14 14:19:00,United Kingdom,229.245,2,Occasional
15708,41,9,3887.15,2010-10-10 11:33:00,United Kingdom,431.9055555555556,1,Premium
15709,284,2,327.85,2010-04-29 18:31:00,United Kingdom,163.925,3,Inactive
15710,417,1,898.87,2010-10-18 17:05:00,United Kingdom,898.87,3,Inactive
15711,557,2,420.25,2010-01-24 12:13:00,United Kingdom,210.125,3,Inactive
15712,9,12,3472.4100000000003,2009-12-01 11:17:00,United Kingdom,289.3675,1,Premium
15713,143,4,839.64,2009-12-16 09:41:00,United Kingdom,209.91,0,Regular
15714,12,5,783.96,2010-06-02 12:08:00,United Kingdom,156.792,2,Occasional
15715,556,5,658.02,2010-03-30 12:17:00,United Kingdom,131.60399999999998,0,Regular
15716,146,11,2482.74,2009-12-07 12:42:00,United Kingdom,225.7036363636364,0,Regular
15717,234,5,607.0,2010-04-26 10:41:00,United Kingdom,121.4,0,Regular
15718,540,1,293.79,2010-06-17 16:20:00,United Kingdom,293.79,3,Inactive
15719,33,31,10194.32,2009-12-01 12:47:00,United Kingdom,328.8490322580645,1,Premium
15720,24,2,739.22,2010-06-07 15:40:00,United Kingdom,369.61,2,Occasional
15721,12,1,471.4,2011-11-28 12:14:00,United Kingdom,471.4,2,Occasional
15722,36,11,5234.0,2010-03-09 15:05:00,United Kingdom,475.8181818181818,1,Premium
15723,365,4,930.7,2010-05-14 12:55:00,United Kingdom,232.675,0,Regular
15724,201,3,310.85,2010-11-04 10:22:00,United Kingdom,103.61666666666667,3,Inactive
15725,15,1,415.25,2011-11-24 14:51:00,United Kingdom,415.25,2,Occasional
15726,390,1,321.91,2010-11-14 16:12:00,United Kingdom,321.91,3,Inactive
15727,17,15,9371.71,2010-01-24 12:12:00,United Kingdom,624.7806666666667,1,Premium
15728,380,2,544.6,2010-09-21 14:46:00,United Kingdom,272.3,3,Inactive
15729,213,3,192.55,2010-11-01 13:44:00,United Kingdom,64.18333333333334,3,Inactive
15730,66,5,1726.58,2010-10-04 14:15:00,United Kingdom,345.316,0,Regular
15731,554,1,125.3,2010-06-04 10:10:00,United Kingdom,125.3,3,Inactive
15732,212,10,1543.97,2010-02-04 10:10:00,United Kingdom,154.397,0,Regular
15733,283,1,162.3,2011-03-02 09:05:00,United Kingdom,162.3,3,Inactive
15734,115,4,2263.3,2010-06-10 14:25:00,United Kingdom,565.825,0,Regular
15735,421,1,327.68,2010-10-14 13:38:00,United Kingdom,327.68,3,Inactive
15736,435,2,1767.12,2010-09-30 14:19:00,United Kingdom,883.56,0,Regular
15737,15,8,1188.12,2011-04-11 10:01:00,United Kingdom,148.515,2,Occasional
15738,19,41,13043.32,2009-12-10 15:52:00,United Kingdom,318.12975609756097,1,Premium
15739,66,1,449.12,2011-10-04 13:42:00,United Kingdom,449.12,2,Occasional
15740,49,1,154.88,2011-10-21 14:29:00,United Kingdom,154.88,3,Inactive
15741,458,2,208.62,2010-03-31 11:55:00,United Kingdom,104.31,3,Inactive
15742,619,1,156.87,2010-03-30 15:25:00,United Kingdom,156.87,3,Inactive
15743,16,4,775.96,2011-06-08 10:14:00,United Kingdom,193.99,2,Occasional
15744,78,1,34.8,2011-09-23 09:52:00,United Kingdom,34.8,3,Inactive
15745,19,4,1094.59,2011-04-17 13:04:00,United Kingdom,273.6475,2,Occasional
15746,134,1,196.88,2011-07-28 15:21:00,United Kingdom,196.88,3,Inactive
15747,13,9,2499.81,2010-01-18 11:21:00,United Kingdom,277.75666666666666,1,Premium
15748,40,3,609.8100000000001,2010-09-16 16:52:00,United Kingdom,203.27,2,Occasional
15749,235,3,44534.3,2011-01-11 12:55:00,United Kingdom,14844.766666666668,0,Regular
15750,3,18,6452.99,2009-12-01 17:19:00,United Kingdom,358.4994444444444,1,Premium
15751,461,11,1380.44,2009-12-06 13:08:00,United Kingdom,125.49454545454546,0,Regular
15752,40,9,3924.91,2010-09-08 11:56:00,United Kingdom,436.1011111111111,1,Premium
15753,305,1,79.2,2011-02-08 12:41:00,United Kingdom,79.2,3,Inactive
15754,51,9,3037.61,2010-02-22 13:31:00,United Kingdom,337.51222222222225,1,Premium
15755,10,17,5993.12,2009-12-04 08:24:00,United Kingdom,352.53647058823526,1,Premium
15756,61,4,528.01,2011-04-04 14:00:00,United Kingdom,132.0025,2,Occasional
15757,66,6,2940.36,2010-06-10 13:47:00,United Kingdom,490.06,0,Regular
15758,25,1,205.25,2011-11-15 10:48:00,United Kingdom,205.25,2,Occasional
15759,218,7,830.9300000000001,2009-12-02 10:08:00,United Kingdom,118.70428571428572,0,Regular
15761,443,1,143.05,2010-09-23 09:33:00,United Kingdom,143.05,3,Inactive
15762,65,2,583.75,2011-09-23 15:17:00,United Kingdom,291.875,2,Occasional
15763,32,2,1086.92,2011-09-23 12:10:00,United Kingdom,543.46,2,Occasional
15764,88,8,4503.08,2010-08-18 13:58:00,United Kingdom,562.885,0,Regular
15765,667,1,370.63,2010-02-11 10:25:00,United Kingdom,370.63,3,Inactive
15766,64,3,831.06,2010-01-26 15:55:00,United Kingdom,277.02,2,Occasional
15768,116,34,15308.89,2009-12-03 12:10:00,United Kingdom,450.2614705882353,1,Premium
15769,7,46,88612.52,2009-12-11 09:58:00,United Kingdom,1926.3591304347824,1,Premium
15770,613,1,321.45,2010-04-06 11:47:00,United Kingdom,321.45,3,Inactive
15771,604,3,1006.54,2010-01-15 12:14:00,United Kingdom,335.5133333333333,0,Regular
15772,418,1,280.88,2010-10-17 13:33:00,United Kingdom,280.88,3,Inactive
15773,6,2,774.52,2010-10-26 15:27:00,United Kingdom,387.26,2,Occasional
15774,69,6,1287.09,2010-02-21 12:57:00,United Kingdom,214.515,0,Regular
15775,245,2,150.5,2010-03-18 07:32:00,United Kingdom,75.25,3,Inactive
15776,133,1,241.62,2011-07-29 13:46:00,United Kingdom,241.62,3,Inactive
15777,241,7,1762.61,2010-05-20 10:37:00,United Kingdom,251.80142857142852,0,Regular
15778,431,1,307.95,2010-10-04 15:10:00,United Kingdom,307.95,3,Inactive
15779,463,2,124.08,2010-06-25 15:55:00,United Kingdom,62.040000000000006,3,Inactive
15780,184,3,475.28,2010-12-17 11:43:00,United Kingdom,158.42666666666668,3,Inactive
15781,25,3,345.46,2011-02-07 09:15:00,United Kingdom,115.15333333333332,2,Occasional
15782,10,4,4014.1,2010-10-05 15:43:00,United Kingdom,1003.525,2,Occasional
15783,11,1,246.3,2011-11-29 09:50:00,United Kingdom,246.3,2,Occasional
15784,468,2,848.3299999999999,2010-02-05 14:42:00,United Kingdom,424.165,3,Inactive
15785,33,16,5969.93,2009-12-15 16:28:00,United Kingdom,373.120625,1,Premium
15786,46,5,8501.62,2010-06-21 10:13:00,United Kingdom,1700.324,1,Premium
15787,26,3,933.26,2011-10-09 13:11:00,United Kingdom,311.08666666666664,2,Occasional
15788,509,1,221.83,2010-07-19 12:48:00,United Kingdom,221.83,3,Inactive
15789,358,6,1962.01,2010-03-26 11:21:00,United Kingdom,327.00166666666667,0,Regular
15790,10,1,218.75,2011-11-29 14:53:00,United Kingdom,218.75,2,Occasional
15791,44,5,3608.34,2010-03-08 09:41:00,United Kingdom,721.668,0,Regular
15792,400,2,933.84,2010-03-31 09:42:00,United Kingdom,466.92,0,Regular
15793,15,8,2399.57,2009-12-01 12:54:00,United Kingdom,299.94625,1,Premium
15794,736,2,777.0,2009-12-02 15:10:00,United Kingdom,388.5,3,Inactive
